file_path,file_name,reference_text,transcribed_text,audio_duration,processing_time,WER,CER,model
test\sp\71216_sp_.wav,71216_sp_.wav,sair por aí ver alguma coisa na cidade alguma exposição sei lá,"sair por aí, ver alguma coisa na cidade, alguma exposição, sei lá.",4,4.260797739028931,0.0,0.0,best
test\sp\48547_sp_.wav,48547_sp_.wav,sabe que eu não paro nem pra pensar,Só que eu não paro nem pra pensar.,2,4.19269871711731,0.125,0.08571428571428572,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_215\128288_nurc_.wav,128288_nurc_.wav,mas uma bijuteria fina,Fazer uma bijuteria fina.,2,4.135746955871582,0.25,0.18181818181818182,best
test\sp\47512_sp_.wav,47512_sp_.wav,ai que legal,"Ai que legal, né?",2,4.198484182357788,0.3333333333333333,0.25,best
test\NURC_RE\NURC_RE_DID\NURC_RE_DID_029\195101_nurc_.wav,195101_nurc_.wav,bem quando é época de de pastoril,Quando é a época de pastoria?,3,4.2739129066467285,0.5714285714285714,0.30303030303030304,best
test\sp\47863_sp_.wav,47863_sp_.wav,sim no papel,o fim do papel.,2,4.256206274032593,1.0,0.3333333333333333,best
test\CORAL\33639_CO_bfammn32.wav,33639_CO_bfammn32.wav,só que aí aconteceu um um poblema o meu pai pai do meu pai de santo jogou pra mim falou que eu não ia aguentar até julho não,"Só caí, aconteceu um problema, o meu pai, o pai do meu pai de santo, jogou pra mim, falou que eu não ia aguentar até julho não.",9,4.235269069671631,0.17857142857142858,0.08064516129032258,best
test\sp\45226_sp_.wav,45226_sp_.wav,meu celular eh a máquina,"meu celular, a máquina.",4,5.123205661773682,0.2,0.125,best
test\CORAL\5945_CO_bfammn33.wav,5945_CO_bfammn33.wav,um menino de saragossa na espanha muito gentil que ele gravava coisas da madona pra mim em vi em vídeo porque não tinha nem devedê na época,"Um menino de Saragossa, na Espanha, muito gentil, que ele gravava coisas da Madonna pra mim em vídeo, porque não tinha nem DVD na época.",11,4.442849159240723,0.14814814814814814,0.07194244604316546,best
test\Ted_part1\C_m4EUdcghY-0034.wav,C_m4EUdcghY-0034.wav,da força da resiliência e que este povo está habituado aos focos verão traz drão ao,"da força e da resiliência a que este povo está habituado. Aos fogos, verão atrás de verão,",7,4.361308813095093,0.375,0.1566265060240964,best
test\alip\44389_alip_.wav,44389_alip_.wav,pra fazer essa colheita rápida e,para fazer essa acolhida rápida.,4,5.03449821472168,0.5,0.1875,best
test\sp\45474_sp_.wav,45474_sp_.wav,ia pra balada daí não ia acordava cedo e daí não,"ia pra balada, acordava cedo.",4,8.55194640159607,0.5454545454545454,0.4375,best
test\CORAL\15563_CO_bfammn12.wav,15563_CO_bfammn12.wav,porque eles tavam tavam gostando muito do do dos desenho que a gente tava fazendo que eles tavam pedindo,"porque eles estavam gostando muito dos desenhos que a gente estava fazendo, que eles estavam pedindo.",7,4.285858154296875,0.3684210526315789,0.16346153846153846,best
test\CORAL\14460_CO_bfammn31.wav,14460_CO_bfammn31.wav,aí eu eles não deixaram falaram que isso cê tá doida ele não tá aí não ele saiu,"Aí eles não deixaram, falaram que eu estava doida. Ele não está aí não, ele saiu.",5,4.501767873764038,0.2777777777777778,0.189873417721519,best
test\alip\51106_alip_.wav,51106_alip_.wav,pode jeito o guarda roupa,Pode vir aqui no guarda-roupa.,3,4.1816112995147705,0.8,0.4,best
test\sp\70718_sp_.wav,70718_sp_.wav,onde quase todo mundo mora lá é há muitos anos,onde quase todo mundo mora há muitos anos.,5,4.510318994522095,0.2,0.10869565217391304,best
test\NURC_RE\NURC_RE_DID\NURC_RE_DID_029\194881_nurc_.wav,194881_nurc_.wav,eu particularmente detesto telefonar,Eu particularmente detesto me telefonar.,3,4.332321643829346,0.25,0.08333333333333333,best
test\CORAL\490_CO_bfammn26.wav,490_CO_bfammn26.wav,e pra mim tá aqui é bem melhor de que no interior tá,E pra mim aqui é bem melhor do que no interior.,8,4.655261516571045,0.23076923076923078,0.1346153846153846,best
test\sp\43301_sp_.wav,43301_sp_.wav,eu acho que o paulistano é um pouco,Eu acho que pode se tornar um pouco...,3,4.190880537033081,0.375,0.37142857142857144,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_287\61503_nurc_.wav,61503_nurc_.wav,desde aquela hora,desde aquela hora.,1,4.221008539199829,0.0,0.0,best
test\alip\64409_alip_.wav,64409_alip_.wav,forte a gente sabe que,O que é que eu faço?,2,4.163126468658447,1.2,0.7727272727272727,best
test\sp\45438_sp_.wav,45438_sp_.wav,muito melhor até foi escolhida algumas vezes como melhor escola de ensino médio de são paulo,"Muito melhor, até foi escolhida algumas vezes como a melhor escola de ensino médio de São Paulo.",6,4.276784658432007,0.0625,0.021739130434782608,best
test\CORAL\9777_CO_bfammn28.wav,9777_CO_bfammn28.wav,aí ele já tinha dado um chorinho sabe,"Aí ele já tinha dado um chorinho, sabe?",3,4.253313779830933,0.0,0.0,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_215\127025_nurc_.wav,127025_nurc_.wav,pra os bailes de formatura a rigor,para os bairros de formatura rigorosa.,3,4.282508611679077,0.5714285714285714,0.2647058823529412,best
test\NURC_RE\NURC_RE_DID\NURC_RE_DID_029\194919_nurc_.wav,194919_nurc_.wav,porque eu não tenho nenhum que é assim,Então não tem ninguém assim.,2,4.223759412765503,0.75,0.5526315789473685,best
test\CORAL\5806_CO_bfammn33.wav,5806_CO_bfammn33.wav,tá,Tchau.,1,4.381214141845703,1.0,2.0,best
test\NURC_RE\NURC_RE_EF\NURC_RE_EF_271\140881_nurc_.wav,140881_nurc_.wav,determinar,determinar,2,4.42191481590271,0.0,0.0,best
test\alip\80245_alip_.wav,80245_alip_.wav,e eu vá cortar fado cortar cana e a,"Eu vou cortar, corto, corto.",4,4.193244218826294,0.7777777777777778,0.5142857142857142,best
test\sp\47668_sp_.wav,47668_sp_.wav,e como é que foi passar a infância lá,E correto foi passar em São Paulo.,2,4.192418336868286,0.6666666666666666,0.5135135135135135,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_215\128327_nurc_.wav,128327_nurc_.wav,de lingerie,É lógico.,2,4.1561243534088135,1.0,0.7272727272727273,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_215\126534_nurc_.wav,126534_nurc_.wav,mas eu tenho pra mim que isso,"Mas então, pra mim, que isso...",2,4.247122764587402,0.2857142857142857,0.1724137931034483,best
test\alip\9807_alip_.wav,9807_alip_.wav,é aí tem o o meu quarto onde eu durmo né,"Aí tem o meu quarto, onde eu durmo.",5,4.939234256744385,0.2727272727272727,0.175,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_287\62347_nurc_.wav,62347_nurc_.wav,é você receber amigos ou,você receber amigos ou,2,7.282974720001221,0.2,0.08333333333333333,best
test\alip\80037_alip_.wav,80037_alip_.wav,ah,Tchau.,1,4.215188980102539,1.0,2.0,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_287\61733_nurc_.wav,61733_nurc_.wav,existe inclusive,"Existe, inclusive...",2,4.157099485397339,0.0,0.0,best
test\sp\45388_sp_.wav,45388_sp_.wav,na verdade do do daí o que que acontece do jardins pra ali a gente ia,"Na verdade, daí o que acontece? Dos jardins pra ali a gente ia...",5,4.206271171569824,0.25,0.15942028985507245,best
test\sp\45409_sp_.wav,45409_sp_.wav,então não dava pra ir dava pra ir dava pra ir a gente ia,"Então dava pra ir, dava pra ir, dava pra ir e a gente ia.",3,4.148660182952881,0.14285714285714285,0.10714285714285714,best
test\sp\45669_sp_.wav,45669_sp_.wav,então deve ter sido algo que a mãe dela pediu alguma coisa assim aí ele registrou,"Então deve ter sido algo que a mãe dela pediu, alguma coisa assim, aí ele registrou.",5,5.083369493484497,0.0,0.0,best
test\NURC_RE\NURC_RE_EF\NURC_RE_EF_332\143013_nurc_.wav,143013_nurc_.wav,um cronograma com muitas entradas onde,em cronograma com muitas entradas.,5,4.305822372436523,0.3333333333333333,0.15789473684210525,best
test\Ted_part1\A4wi3jmf9uY-0052.wav,A4wi3jmf9uY-0052.wav,meu crânio entres dê e ele tá aqui esse aqui é o meu crânio impresso em três dê,"meu crânio em 3D. E ele tá aqui. Esse aqui é o meu crânio, impresso em 3D.",6,4.275536298751831,0.2222222222222222,0.16455696202531644,best
test\alip\51104_alip_.wav,51104_alip_.wav,e a,E é por aí.,1,4.164083003997803,1.5,2.3333333333333335,best
test\Ted_part1\A0dfeodJL8Q-0077.wav,A0dfeodJL8Q-0077.wav,influenciado pelo crime pela drogadição e pela violência mas o que ia trangibilizar e o,"influenciado pelo crime, pela drogadição e pela violência. Mas o que ia tangibilizar,",6,4.268900156021118,0.2,0.05747126436781609,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_287\61914_nurc_.wav,61914_nurc_.wav,e tem sua maneira de ver,em sua maneira de ver.,2,4.127098083496094,0.3333333333333333,0.125,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_287\62634_nurc_.wav,62634_nurc_.wav,é questão de educação,questão da educação.,2,4.227093935012817,0.5,0.14285714285714285,best
test\alip\51097_alip_.wav,51097_alip_.wav,aham,Você está me ouvindo?,4,4.172856569290161,4.0,4.75,best
test\CORAL\501_CO_bfammn26.wav,501_CO_bfammn26.wav,acho que é só isso hahaha,Acho que é só isso.,5,4.258743047714233,0.16666666666666666,0.28,best
test\sp\45407_sp_.wav,45407_sp_.wav,então a gente ia fazendo,"Então, a gente ia fazendo...",2,5.271784067153931,0.0,0.0,best
test\Ted_part1\A1yGXAJx-x8-0094.wav,A1yGXAJx-x8-0094.wav,realizar mais esse sonho a família do miguel uma família muito especial para gente a mãe,realizar mais esse sonho. A família do Miguel é uma família muito especial para a gente.,7,8.466225624084473,0.1875,0.11363636363636363,best
test\Ted_part1\a4ZFKFLLORE-0117.wav,a4ZFKFLLORE-0117.wav,contra os nativos mas respirar o ar do nativo né eu ouvi esse ano viajando,"contra os nativos, mas respirar o ar do nativo. Eu ouvi esse ano viajando",9,4.238001585006714,0.06666666666666667,0.04054054054054054,best
test\CORAL\31437_CO_bfammn24.wav,31437_CO_bfammn24.wav,mas eu não tenho vocação nenhuma,mas eu não tenho vocação nenhuma.,3,4.247345924377441,0.0,0.0,best
test\Ted_part1\aXZ9Cb9ffE8-0068.wav,aXZ9Cb9ffE8-0068.wav,né mas eu era mais jovem e muito sonhadora e eu acreditava e continuo acreditando nas pessoas,Mas eu era mais jovem e muito sonhadora. E eu acreditava e continuo acreditando nas pessoas.,9,4.199044466018677,0.058823529411764705,0.03225806451612903,best
test\NURC_RE\NURC_RE_DID\NURC_RE_DID_029\195203_nurc_.wav,195203_nurc_.wav,num sei,você.,1,7.412546634674072,1.0,1.0,best
test\CORAL\5853_CO_bfammn33.wav,5853_CO_bfammn33.wav,e depois quando ela ficou famosa essas revistas estouraram aí no década de oitenta,"E depois, quando ela ficou famosa, essas revistas estouraram aí no décimo de 80.",4,4.1771721839904785,0.07142857142857142,0.036585365853658534,best
test\alip\3404_alip_.wav,3404_alip_.wav,de excursão eh nós fomos de ônibus tinha três ônibus,"de excursão, nós somos de ônibus, tinha três ônibus.",6,11.104095458984375,0.2,0.07692307692307693,best
test\NURC_RE\NURC_RE_EF\NURC_RE_EF_271\141106_nurc_.wav,141106_nurc_.wav,ao adotar a teoria do estímulo resposta,"Ao adotar a teoria do estímulo-resposta,",5,4.197572708129883,0.2857142857142857,0.02564102564102564,best
test\NURC_RE\NURC_RE_EF\NURC_RE_EF_271\141144_nurc_.wav,141144_nurc_.wav,entre um estímulo e o comportamento evidenciado,entre um estímulo e o comportamento evidenciado.,5,4.245361089706421,0.0,0.0,best
test\alip\62786_alip_.wav,62786_alip_.wav,meu deu como eu fui embora que quinta feira eu tava,"Meu Deus, eu fui embora que quinta-feira eu tava...",3,4.364274740219116,0.36363636363636365,0.11764705882352941,best
test\sp\48126_sp_.wav,48126_sp_.wav,pernambuco,Foi na boca.,1,4.160562038421631,3.0,0.7,best
test\NURC_RE\NURC_RE_EF\NURC_RE_EF_271\140745_nurc_.wav,140745_nurc_.wav,no qual não há uma preocupação social,no qual não há uma preocupação social.,4,4.581844806671143,0.0,0.0,best
test\sp\70864_sp_.wav,70864_sp_.wav,mas o,Mas o...,2,4.10455060005188,0.0,0.0,best
test\sp\43616_sp_.wav,43616_sp_.wav,na na televisão que a gente fala nossa eu não eu não calculo o que é passar por isso sabe,"na televisão, que a gente fala, nossa, eu não calculo o que é passar por isso, sabe?",6,4.55204701423645,0.15,0.11235955056179775,best
test\sp\71778_sp_.wav,71778_sp_.wav,amargo,amargo,1,4.290093660354614,0.0,0.0,best
test\alip\42986_alip_.wav,42986_alip_.wav,e coloco,E colocou...,1,4.14338755607605,0.5,0.125,best
test\alip\51064_alip_.wav,51064_alip_.wav,e guarda roupa for,e depois da roupa.,2,4.151890277862549,0.75,0.6111111111111112,best
test\alip\3507_alip_.wav,3507_alip_.wav,é a camisa depois você clica você troca a calça,"a camisa, depois você clica pra trocar a calça.",5,4.3032872676849365,0.3,0.14893617021276595,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_215\126326_nurc_.wav,126326_nurc_.wav,e a chave de marcela,"E na chave, Marcelo.",2,5.480874061584473,0.6,0.25,best
test\sp\71705_sp_.wav,71705_sp_.wav,porque são geralmente são é,Porque são geralmente tão raros.,2,4.339427947998047,0.4,0.2222222222222222,best
test\alip\50853_alip_.wav,50853_alip_.wav,mas foi gente linguaruda né,Você é tão gentil.,5,4.265645503997803,1.0,0.8518518518518519,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_287\61813_nurc_.wav,61813_nurc_.wav,eu não saberia muito como me sair não,"Eu não saberia muito como me sair, não.",3,4.186739206314087,0.0,0.0,best
test\CORAL\19167_CO_bfammn19.wav,19167_CO_bfammn19.wav,mas a gente sabe quando não vai ser bom,Mas a gente sabe que não vai ser bom.,3,4.257961988449097,0.1111111111111111,0.10256410256410256,best
test\alip\62666_alip_.wav,62666_alip_.wav,ela mata eu passo por ela eu não amo,"aquela parte, a parte por ela não olha.",3,4.445358753204346,0.6666666666666666,0.5,best
test\NURC_RE\NURC_RE_EF\NURC_RE_EF_271\140896_nurc_.wav,140896_nurc_.wav,esboçados pelos estudiosos da linguagem,esboçados pelos estudiosos da linguagem.,3,4.206170320510864,0.0,0.0,best
test\alip\43142_alip_.wav,43142_alip_.wav,opinião sobre alguma coisa por isso com as crianças brin,O que é que me afasta de alguma coisa? O que é que me afasta?,5,7.569079399108887,1.3,0.75,best
test\alip\3453_alip_.wav,3453_alip_.wav,não tinha nenhuma sujeira não era tava bem limpa a praia,"Não tinha nem uma sujeira não, estava bem limpa a praia.",4,11.169591903686523,0.36363636363636365,0.08928571428571429,best
test\alip\50895_alip_.wav,50895_alip_.wav,é verdade isso aí,É verdade.,2,23.772655725479126,0.5,0.47058823529411764,best
test\sp\48704_sp_.wav,48704_sp_.wav,e com o início do ano letivo temem ter para onde não para onde ir,e com o início do ano letivo temem ter para onde ir.,5,12.103861093521118,0.2,0.2153846153846154,best
test\sp\45856_sp_.wav,45856_sp_.wav,demorou muito na verdade,"Demorou muito, na verdade...",2,11.445978164672852,0.0,0.0,best
test\sp\46434_sp_.wav,46434_sp_.wav,caipira e não é tanto isso mas talvez,"caipira e não é tanto isso, mas talvez",3,4.441233396530151,0.0,0.0,best
test\CORAL\11458_CO_bfammn11.wav,11458_CO_bfammn11.wav,a a a casa tava toda escura só aquela luz ali da daquele daquele cômodo acesa a a madrugada ainda tava ainda presente e a e a,"A casa estava toda escura, só aquela luz ali daquele cômodo acesa. A madrugada ainda estava presente.",11,4.2709033489227295,0.4444444444444444,0.28,best
test\sp\43579_sp_.wav,43579_sp_.wav,eh mas e seria um porque como assim,Mas seria um porquê como assim?,3,4.775361061096191,0.375,0.17142857142857143,best
test\NURC_RE\NURC_RE_D2\NURC_RE_D2_287\61892_nurc_.wav,61892_nurc_.wav,quase sempre na realidade dos pais,quase sempre na realidade dos pais.,3,4.511467695236206,0.0,0.0,best
test\CORAL\23962_CO_bfammn09.wav,23962_CO_bfammn09.wav,o médico me liberou e eu peguei inda eu falei com ele falei ôh doutor eu tô com as dores tá normalmente,"O Biasco me liberou e eu falei com ele, falei, doutor, as dores estão normalmente.",5,4.257917404174805,0.4090909090909091,0.34951456310679613,best
test\sp\47674_sp_.wav,47674_sp_.wav,sim,Sim.,1,4.156623363494873,0.0,0.0,best
